煤焦钢方面，钢价下跌传导焦炭格下跌，而焦企由于天气情况良好等因素，开工率继续上升，预计焦价短期仍趋弱###焦炭价格方面，由于整体钢价和钢企盈利下滑，钢企压价焦炭，焦炭格同环比下行,8
上半年全球光伏市场总体需求不旺，光伏产业链价格自下而上陆续出现大幅下跌，上半年国内光伏企业盈利不理想,8
大宗商品：上周原油价格小幅反弹，主要受益于全球货币宽松预期升温和上周尼日利亚油田遭受武装袭击导致的短时间供应收缩,8
总的来说，棕榈油由于供大于需的全球状况使得价格将长期在底部震荡，但是由于国内豆油供给的逐渐减少，豆油格的上涨会拉动棕榈油价格的轻微上调，豆棕价差仍将不断扩大，棕榈油本身也将呈现出近弱远强的格局，和豆油一样可以进行15正套的交易,8
苯胺产能06年供过于求由于下游产品需求的快速增长和2004年国内苯胺市场产销两旺，价格飙升，许多企业纷纷看好苯胺市场前景，计划未来扩建或新建苯胺项目，2005～2006年国内将掀起苯胺建设热潮,8
"但是,由于石油输出国供给增加,而需求仍旧疲软,石油价格继续下跌，周五跌破了60元大关，带动大宗商品格的反弹缺乏继续上升的动力，我们预计,下周大宗商品价格,石油价格仍然难见起色,而需要等待进一步好转的经济数据来支持需求的缓慢复苏,才能改变这种趋势",8
受规模猪场补栏导致生猪养殖效率（如PSY等）、出栏体重均显著提升、及进口猪肉量持续增长三方面的影响，我们认为国内的猪肉供应已趋恢复，猪价或持续下行###受规模猪场补栏导致生猪养殖效率（如PSY等）、出栏体重均显著提升、及进口猪肉量持续增长三方面的影响，国内的猪肉供应已趋恢复，猪价或持续下行###受规模猪场补栏导致生猪养殖效率（如PSY等）、出栏体重均显著提升、及进口猪肉量持续增长三方面的影响，我们认为国内的猪肉供应已趋恢复，猪价或持续下行###受规模猪场补栏导致生猪养殖效率（如PSY等）、出栏体重均显著提升、及进口猪肉量持续增长三方面的影响，我们认为国内的猪肉供应已趋恢复，猪价或持续下行,8
"环氧丙烷价格的上涨主要源于2013年下半年以来进口量的减少,以及国内部分企业受环保达标要求影响而停车,进而导致国内库存低位,货源供应紧张",8
受到天气影响，美豆大幅上涨，带动国内豆粕拉涨，提振菜粕,8
我们认为，2Q12涤纶行业整体业绩大幅下滑的主要原因为：（1）化纤下游织造行业订单量大幅减少，导致对化纤需求量下降。（2）PTA行业12-14年新增产能较多，导致PTA毛利率趋势性下降,8
今年上半年需求疲弱，导致多晶硅、多晶片、多晶电池和多晶组件的平均销售价格从3月份的高点逐渐回落（3月份至今回落幅度分别为3%、17%、19%和17%）,8
近期PP价格大幅上涨推动公司PDH及PP盈利提升，长期PP需求结构变化使其具有较好的抗周期能力,8
钢厂季节性减产和采暖季限产，导致螺纹产量上行受阻，削弱钒需求,8
公司销售压力较一线酒企有所滞后，在去年年底业绩才开始下滑，高端青花瓷受五粮液降价积压，销量大幅下降，中档酒也积累大量库存，今年上半年以清库存为主，高端酒销量下滑是业绩大幅下滑的主要原因,8
"40%,但由于畜禽价格持续下跌,养殖业务亏损,毛利润同比减少118.84%",8
"预计未来3个月焦煤价格面临向下调整压力，预计3季度业绩将环比下降由于钢铁目前供给和库存偏高，而钢铁需求的季节性进入5月中旬环比会减弱，因此我们预计钢价未来3个月将呈下跌趋势，受钢价下跌及吨钢损影响，预计焦煤价格也将面临向下调整的压力###另外,由于1月份至今钢价下跌,钢厂减产,导致焦煤价格出现小幅下跌,而喷吹煤价格相对焦煤现坚挺,基本持平,有些地区的喷吹煤价格甚至出现了一定程度上涨###另外,由于1月份至今钢价下跌,钢厂减产,导致焦煤格出现小幅下跌,而喷吹煤价格相对焦煤表现坚挺,基本持平,有些地区的喷吹煤价格甚至出现了一定程度上涨",8
自2007年以来农村居民的消费价格涨幅持续高于城市居民，我们认为这是低端消费者在收入提高以后大量增加了肉禽蛋类的消费量，这一方面导致了肉禽蛋的价格快速上升，另一方面大大拉动了农村消费价格的增长,8
全年全球半导体产业销售额有望突破4000亿美元，创出同时期新高。销售额增长的主要动力来自于存储器供不应求导致的价格大幅上涨,8
上周外盘除有色外普涨，板块强弱排序上看，能源＞农产品＞贵金属＞软商品＞有色，受冻产预期影响，油价延续反弹，周四EIA原油库存大幅下降1400万桶，为1999年以来最大周降幅，不过主要受到飓风导致进口量下降所致，实质的利好影响有限，周五油价下跌基本回吐了前一天的涨幅，石油钻机数量依然回升，此外，我们注意到外盘贵金属周持仓增加5%，CFTC基金净多持仓也有抬头迹象,8
受国内外经济形势的影响，电子新材料产品需求下滑、价格下跌，行业整体发展面临巨大压力，公司也遇到了订单下降、产能利用率不足的经营困难，电子铝箔与电极箔产能利用率均出现不同程度下降，且受需求不振影响，今年电子铝箔和电极箔格均出现了不同程度的下滑，公司依靠前期募投项目投产，以量补价的方式实现收入的小幅增长，但盈利能力却大幅下滑，综合毛利率较去年同期下降了6###受国内外经济形势的影响，电子新材料产品需求下滑、价格下跌，行业整体发展面临巨大压力，公司也遇到了订单下降、产能利用率不足的经营困难，电子铝箔与电极箔产能利用率均出现不同程度下降，且受需求不振影响，今年电子铝箔和电极箔价格均出现了不同程度的下滑，公司依靠前期募投项目投产，以量补价的方式实现收入的小幅增长，但盈利能力却大幅下滑，综合毛利率较去年同期下降了6.67个百分点，首次降至20以下，仅为19.07%,8
2019年一季度吡虫啉下游需求清淡，景气高位回落，根据公司2019年一季报，2019年Q1实现杀虫剂原药销售均价15.79万元/吨，同比下滑8.18%，销量671吨，同比下滑29.14%，原药业务低迷拖累公司一季度业绩,8
锌供给飙涨的同时也将打压铅市价格，国内市场，内蒙古铅精矿加工费大幅上涨300元/吨至1550元/吨附近，其余各地市场加工费多有回调，而下游市场仍处于按需采购的阶段，铅市利润从上游逐渐向中游和下游传递，但必将面临转型阵痛，沪铅周一周二的强势上扬超预期，但基本面支撑力度不足，维持回调的观点沪镍1805震荡反弹，美联储议息会议加息预期兑现市场显现靴子落地行情，但镍供需两淡下，反弹动力仍显不足12月14日，沪铝主力合约AL1802高开高走，全天横盘震荡，重心略有抬升,8
市场较为抵制高价蛋，导致走货有所受阻，但猪瘟打开蛋白缺口，鸡蛋供应偏紧，市场看涨情绪高涨，禽肉和禽蛋利润有所回落，高位宽幅震荡，建议保持观望,8
畜用疫苗：需求萎缩，销量大幅下滑受非瘟疫情影响，19年我国生猪存栏大幅下降，畜用苗需求快速萎缩,8
此外，温氏股份有8亿羽的黄羽鸡业务，也将受益于猪价上涨及非洲猪瘟带来的消费从猪肉部分转移至鸡肉，公司黄羽鸡盈利也有望提升,8
目前非瘟疫情导致的产能下滑仍在持续，供给紧缺局势决定了猪价易涨难跌，预计未来2年猪价均有望高位运行###饲料养殖端，非洲猪瘟继续恶化，春节前大猪出栏增加，市场补栏积极性较低，节前备货规模不如往年同期，且当前已有不少企业备货陆续进入尾声，不利于玉米饲用消费的增加；深加工端，深加工企业产品库存维持低位，加工利润低迷，随着春节临近，后期深加工行业开工率或将持续下滑，短期玉米需求减少,8
国内市场却呈现供需面偏紧的景象，新小麦价格持续上涨,8
"2015年底，由于环保因素新发药业泛酸钙生产线停产整改，导致泛酸钙供货紧张，泛酸钙价格由56元/kg迅速上涨至300+元/kg,公司泛酸钙报价最高时达400元/kg，目前成交价稳定在300元/kg左右，泛酸钙价格上涨直接表现为利润增加",8
食品饮料估值已超过历史均值，其他多数行业估值仍位于低位货币政策：无风险利率继续向下，信用利差开始抬头，超配利率债上游：OPEC+如期延长，油价得到支撑，但需求前景仍不明朗双焦、动力煤需求走弱，煤价恐继续维持弱势有色整体仍然疲软，黄金依旧是最佳选择铁矿石短期波动加大，高利润下的扩产冲动较强中游：限产边际作用不大，钢铁需求下行明显水泥季节性回调，玻璃房地产竣工逻辑还需等待大型水库蓄水量较常年偏多1成，水电机会值得关注磷污染整治引重视，PTA价格上行基建地产投资增速回落，重卡销量大幅下降，板块后续难有亮眼表现下游：信托融资收紧，房地产雪上加霜汽车国五换国六仍在主导，但长期看仍不容乐观持续看好房地产竣工逻辑对白电的支撑汽车标准影响消费周期，社零5月意外反弹，预计未来仍然偏弱后市继续看好维生素蔬菜价格持续下行，猪周期推动大豆价格维持高位全国清栏步入尾声，猪肉格有望持续上涨,8
上半年煤价表现：各煤种全面下跌，同比跌幅约为18%14年以来受经济结构转型以及环保制约等因素影响，煤炭下游火电、粗钢、水泥等产量增速维持低位,8
非食品项环比下降0.2%，主要是受国际原油格下降影响，汽油、柴油等价格同步下滑,8
"93%,但由于海参需求不振,平均销售价格跌至126.41元/公斤,期内海参售额为2###贝苗销售季节集中于每年第二季度，且今年上半年北参南养、需求下滑等多重因素导致海参价格下滑，公司减少了海参捕捞面积，因此贝苗销售是今年上半年公司主要收入和利润来源",8
另外人工、电价的上涨也导致磷矿开采成本的上升，因此二季度磷矿价格仍会保持上涨趋势,8
16年以来原油格持续走高，已从30美元/桶上涨至50美元/桶，乙烯焦油价格随之明显回升，使得国外炭黑价格已经跟国内持平甚至倒挂，因此国内炭黑企业的竞争优势正在逐步恢复，出口也已经呈现相应改善,8
替代品方面，8月至10月是南北方各类水果集中收获的时期，葡萄、苹果等水果将陆续大量上市，随着水果供给总体充裕，水果格持续回落，对红枣消费市场造成一定的冲击，限制其行情,8
受下游需求恢复缓慢影响，公司饲料外销量下降，导致公司饲料销量减少26.51%，销售收入比去年同期下降28.86%###夏季是肉类消费淡季，猪肉及禽肉类需求缩减，北方地区禽料需求明显减少，而南方强降雨对水产养殖影响或大于预期，华东及华中水产求月环比降幅可能达到15%左右，近期国内生猪价格持续下跌，近期生猪转跌导致恐慌性出栏压缩饲料需求，或使得7月份饲料销量将有所下降,8
"公司6月份销售饲料7500吨,7月份预计能达到9000吨,环比增长了20%,表明随着养殖产能去化进入尾声,养殖补栏积极性提升,导致饲料量逐月好转",8
受肺炎疫情影响，石油消费需求大受打压，高盛报告，该事件将影响中国原油加工需求减少200至300万桶/日,8
上周江苏地区高炉复产，增加了焦炭需求，而山西、内蒙等地环保督查导致焦化企业工率无法释放，加上目前钢厂焦炭库存降至年内最低，国内钢厂焦炭平均库存可用天数仅有7天，众多利好叠加作用下，7月至今焦炭现货价格涨幅超过了200元/吨,8
三是铜价的大幅下降导致美国、欧洲等地废铜供应商惜售，国内废铜进口下降导致精炼铜口增加,8
另外，原煤产量同比增速有较大幅度的上升，这主要是因为冬季来临，取暖用煤需求上升所致,8
行业和概念方面，时报财富消息，据媒体消息，全球最大的覆铜板供应商广东建滔积层板公司1月5日发布新年首次涨价通知称，由于铜、化工产品原料价格上涨，天然气供应紧张，迫于成本压力，即日起将旗下板料和PP即半固化片）分别涨价10元/张和120元/卷,8
加之印尼3月精炼锡出口量大幅下滑，国内沪锡库存延续下降趋势，支撑锡价维持高位运行,8
2012年，国内新闻纸、文化纸市场遭遇严峻挑战，供求关系持续紧张，同时木溶解浆市场下游出口受阻，冲击巨大，公司综合产能利用率难以提升，产品生产及销售全面下滑,8
大豆：中美贸易战导致国内大豆供应有望陷入紧张格局，美豆进口占比32%或成缺口，价格持续看涨,8
短期内非洲猪瘟很难根除，养殖户补栏受抑，加上禽流感疫情也时有发生，豆粕下游需求明显减少，部分油厂豆粕出现胀库压力，被迫限产，基本面压力犹在，叠加贸易战缓和，令短线豆粕价格继续下跌###需求端疲弱是近期豆粕价格呈现下跌态势的重要原因，双节临近豆粕需求在短时间内很难有明显的恢复###国内方面，非洲猪瘟仍在蔓延，部分区域疫情影响比较大，部分反映生猪存栏降幅或高达20%，一些中小散户已经退出，市场对后期豆粕需求非常悲观，认为豆粕度需求或下降5%左右，基本面偏空令豆粕价格继续下跌,8
叠加三季度消费旺季因素，预计三季度商品代鸡苗价格上涨、鸡肉产品价格持续回升,8
分项看来，8月辽宁、河南、江苏和浙江等地爆发非洲猪瘟疫情，导致猪肉价格月环比大幅上升6.5%（年化113%）,8
"钢铁,建材:热点速评京津冀和山东加入环保停产,将助水泥涨价/钢价企稳柴伟,SAC执业证书编号S0080513110003,SFCCERef:BDI856陈彦,SAC执业证书编号S0080515060002,SFCCERef:ALZ159倪娇娇,SAC执业证书编号S0080115110032水泥方面,供应的削减将大幅改善供求关系,推动水泥格超预期上涨",8
但是，受益于国内肉鸡市场行情回暖影响，公司黄羽鸡销售价格同比上涨17.3%，肉鸡块利润大幅增长,8
"双焦由于钢厂利润收窄，上周延续跌势，但焦化厂受到环保限产产量大幅下降，导致库存维持低位，叠加高炉开工率持续上升，对焦炭的需求旺盛，焦炭涨价底气较足，周末河北邢台焦炭货价格上调50元，建议焦炭主力暂且保持观望，焦煤的库存高企，叠加环保限产焦化厂对焦煤需求降低，建议焦煤可空单进场###双焦由于钢厂利润收窄，上周延续跌势，但焦化厂受到环保限产产量大幅下降，导致库存维持低位，叠加高炉开工率持续上升，对焦炭需求旺盛，焦炭涨价底气较足，周末河北邢台焦炭现货价格上调50元，建议焦炭主力暂且保持观望，焦煤的库存高企，叠加环保限产焦化厂对焦煤需求降低，建议焦煤可空单进场###由于铁水产量处于历史高位，钢厂对焦炭需求增加，独立焦化厂的焦炭库存环比下降，与此同时叠加对山西地区的环保预期，贸易商的询价热情上升，焦炭企业的订单及发货良好，部分地区的现货价格继续提涨100元/吨###月初北方市场涨势较明显,虽然局部地区受到下半年环保政策压制,整体需求及焦炭产能有所下降,由于近期钢厂普遍处于补库存期,近日下游需求持续良好态势,焦炭场出现一波短暂的上涨,各地价格均出现20-40元上调###虽然山西产量复产较为顺利，但受需求环比改善以及北方天气影响焦煤淡季供应略显紧张，本周焦炭格再度上涨30元，宝钢二月份定价也有望上涨超过100元，河北冀中焦煤13年率先提价，基本面逻辑进一步得到验证###双焦由于钢厂利润收窄，上周延续跌势，但焦化厂受到环保限产产量大幅下降，导致库存维持低位，叠加高炉开工率持续上升，对焦炭需求旺盛，焦炭涨价底气较足，周末河北邢台焦炭现货价格上调50元，建议焦炭主力暂且保持观望，焦煤的库存高企，叠加环保限产焦化厂对焦煤需求降低，建议焦煤可空单进场",8
今年水泥涨价超预期，不是来自于需求，而是供给影响，客观因素是因环保整治上游石灰石矿石供给紧张传导到水泥业链各个环节价格抬升，大企业因产业链布局完善充分受益，主观因素是区域内的大企业协同意愿强烈,8
"油厂大豆压榨量从6月底开始下降,国内压榨量连续7周低于5年均值,也创最近5年同期最低水平,而压榨放缓的主要原因是猪瘟导致需求的大幅下降",8
下游方面，疫情导致肉类需求受影响较大，国内猪肉、鸡蛋以及肉鸡价格跌势不止，养殖户们补栏积极性受抑，利空粕价,8
"2013年冬季,全国各地出现大范围降雪,其中,黑龙江出现持续暴雪天气,省内多个市县降雪量创历史新高,对除雪设备销售起到了积极拉动作用,公司Q4单季除雪设备销售收入达到1.16亿元,全年2.2亿元,同比增长34.47%",8
同时受强降雨天气较多的影响，江西地区上半年市场开工严重不足，水泥市场需求不旺，也导致了水泥格的大幅下降,8
基本面看本榨季国际食糖供应紧张，推升的了近期的糖价，不过糖价上涨后也引来了巴西更多糖厂生产食糖的意愿增强，甘蔗制糖比提升将有利于食糖供应前景的增加，UNICA数据显示1月下半月巴西中南部地区甘蔗制糖比29.47%，高于去年同期9.76个百分点,8
锰矿方面，近期高品澳矿的紧缺推动了锰矿价格的集体探涨，锰矿商信心有明显增强，北方部分厂家出于对未来天气转凉的担忧开始积极备货，天津港的库存开始出现下降，支撑锰硅价格维持坚挺,8
玉米业务：玉米临储库存有望在今年见底，叠加生猪产能持续恢复带来生猪饲料需求增加，我们认为玉米格将持续处于高位，下半年公司玉米业务收入有望改善，并有望在明年实现较高增长,8
"司具备吡虫啉、啶虫脒产能3,000/1,000吨，受环保限产及关键中间体供应紧张影响，1~3Q18吡虫啉啶虫脒价格同比上涨17%，目前价格达19万元/吨，采暖季环保趋严叠加海外采购旺季，价格有望继续上涨###公司具备吡虫啉/啶虫脒产能3000/1000吨，受环保限产及关键中间体供应紧缺影响，上半年吡虫啉啶虫脒价格同比上涨23%/22%，目前吡虫啉和啶虫脒价格18###公司具备吡虫啉、啶虫脒产能3,000/1,000吨，受环保限产及关键中间体供应紧张影响，1~3Q18吡虫啉和啶虫脒价格同比上涨17%，目前价格达19万元/吨，采暖季环保趋严叠加海外采购旺季，价格有望继续上涨",8
15年7-8月引种下降（只有6月引种高峰的1/3）将导致后期父母代中鸡存栏下降，推动鸡苗价格上涨，我们预计鸡苗格近期上涨可以延续，全国均价高点可达到4-4,8
本周国内主产区白糖售价较上周五滞涨回落，主要因市场需求萎缩以及供应充足的拖累,8
铝板块，由于环保因素致使铝土矿应紧张，7月以来国内氧化铝价格持续上涨，电解铝成本大幅攀升近500元/吨，预计随着近期“蓝天保卫战”相关文件的陆续出台，电解铝原材料成本或将进一步上涨，支撑铝价反弹,8
净利润增速大幅低于全年收入增速的原因在于，受到去年上半年豆粕等饲料原料价格飙升，以及自4月份开始生猪价格一路下滑的影响，公司饲料业务和养殖业的毛利率分别下降了1,8
5%，生猪出栏量、存栏量同比持续下降，叠加供给端收缩等因素导致肝素原料药市场保持较高景气度,8
"下游:人棉纱价格下跌压制粘胶短纤3月以来,由于去年部分棉、涤纱转产人棉纱,人棉纱供应增多,价格开始下跌,从19300元/吨跌至目前17500元/吨,下游的不景气也是导致粘胶短纤格下跌的最直接原因",8
"对外出口大增,国内供应紧张:受国外装置关闭和检修事件影响,亚洲地区TDI市场供应紧缩,因此东南亚市场对中国TDI资源需求持续增加,国内TDI工厂如上海科思创和巴斯夫自3月份开始出口量持续大幅增加,导致国内货源不足供应紧张,4月后屡次上调报价,5月TDI市场开始暴涨",8
今年以来汽车行业产销大幅下滑，汽车板块需求的下滑使得冷轧价格不断受挫，产量不断下降，从而又拖累热轧求，致使价格走势下行，热轧环比下跌2%###今年以来汽车行业产销大幅下滑，汽车板块需求的下滑使得冷轧价格不断受挫，产量不断下降，从而又拖累热轧需求，致使价格走势下行，热轧比下跌2%###今年以来汽车行业产销大幅下滑，汽车板块需求的下滑使得冷轧价格不断受挫，产量不断下降，从而又拖累热轧需求，致使价格走势下行，热轧比下跌2,8
公司从2009年开始营销转型，对渠道和终端控制力增强，通过多种方式拉动消费者需求，阿胶供给受限于驴皮资源每年持平，供需关系导致阿胶价格未来不断上涨，阿胶高零售价也将不断上调，阿胶有大幅提价空间,8
洪涝灾害淹没耕地、导致生产和交通运输受阻、毁坏基础设施，遭受影响的行业主要包括农业、运输业、水利行业等，其中农业是受灾影响最为直接的行业,8
今年主要化工产品价格均呈上涨态势，我们认为有两个主要因素：第一，资源要素价格全面上涨，除了原油价格重回上涨通道外，煤炭、盐、电石等价格也上涨；第二，节能减排背景下，小企业或技术落后企业被限产或停产，行业供给减少，需求仍持续旺盛，产品价格上涨,8
所以，上游矿山环保限产导致矿石价格上行，对于这几类中游行业的利润不会构成明显挤压,8
此外，公司电力电缆、通信电缆虽然受铜价下降影响导致产品价格下降，营收下滑，但实际营收好于预期，毛利率也同比提升,8
经营分析氨纶价格下跌是公司今年股价下滑的主因：今年国内外纺织品服装需求下滑，而氨纶产能近年来持续增加，使得氨纶格持续下跌，从年初的6万以上降至目前的43000元（40D），这是公司今年业绩低迷的主要原因###经营分析氨纶价格下跌是公司今年股价下滑的主因：今年国内外纺织品服装需求下滑，而氨纶产能近年来持续增加，使得氨纶格持续下跌，从年初的6万以上降至目前的43000元（40D），这是公司今年业绩低迷的主要原因###经营分析氨纶价格下跌是公司今年股价下滑的主因：今年国内外纺织品服装需求下滑，而氨纶能近年来持续增加，使得氨纶价格持续下跌，从年初的6万以上降至目前的43000元（40D），这是公司今年业绩低迷的主要原因,8
所以，即使海外氢氧化锂需在未来较长一段时间内都较为紧缺，但价格也可能会随着锂矿价格下滑继续走弱,8
焦煤方面：因前期环保焦化限产，需求下降，加之近期进口煤价格大降，对国内市场产生一定的冲击，煤矿销售受阻，出现降价销货现象，山西柳林地区S0.8低硫主焦煤价格再降30元/吨,8
1月中国镍矿进口量267.89万吨，同比增加7.4%，不过进入2月印尼的镍矿出口已无余量，中国镍矿进口量将明显下降，截至2月21日，国内镍矿港口库存较前一周下降62万吨至1285.8万吨，镍矿供应趋紧导致国内镍铁产量下降，对镍价形成部分支撑,8
行业景气低迷致收入增速下滑，费用控制助利润稳步增长2016年上半年，受国内经济大环境影响，上游原材料、下游农产品行情低迷，导致国内复合肥市场景气低迷，公司营收增速放缓（8.95%），大幅低于去年同期的30.94%，销售毛利率13.97%，较去年同期下降1.97个百分点,8
"不过国内大豆与豆粕库存也处于历史高位,使得开机率难以大幅提升,豆油库存增加的速度放缓,中美贸易战导致市场对01合约的豆油豆粕给予升水,现实高库存与预期贸易战的升水导致豆油价格下行不流畅,弱势震荡下行###在豆油库存处于历史高位的背景下，中美贸易缓和与原油价格下跌令豆油价格下跌，油厂依据豆粕的库存与榨利调整压榨节奏，豆油被动累库，仓单也处于历史高位，油脂消费旺季难以消化目前的高库存，预期在年底之前豆油库存仍处于150-160万吨的高位，贸易战的预期走弱导致豆油价格走弱，豆油近月走弱，做1-5反套，空Y1901多Y1905，入场（-50,0）元/吨，止损50元/吨，目标-200元/吨。做菜豆油价差扩大，多OI901空Y1901,入场800-850元/吨，止损700元/吨，目标1200元/吨###不过国内大豆与豆粕库存也处于历史高位,使得开机率难以大幅提升,豆油库存增加的速度放缓,中美贸易战导致市场对01合约的豆油豆粕给予升水,现实高库存与预期贸易战的升水导致豆油价格下行不流畅,弱势震荡下行",8
"棉价走低利于色纺企业降低生产成本,但同时可能导致色纺纱产品价格走低及影响内外销订单表现",8
高端方面，据草根调研，剑南春产能瓶颈即将到来，供需紧张将推动价格上涨，这对整个次高端都是有利刺激,8
水泥方面，受G20限产以及煤炭价格上涨推动，7月底以来华东已经历2轮提价，其余地区亦普遍提价，后续天气好转需求回升，加之长三角库存处于低位，价格有望第三轮上调,8
目前来看，此次封关或将造成本年度约两万吨稀土矿难以进口至国内，即镝的产量或将下降800吨，铽的产量或将下降120吨，镝铽给预期下降，基本面变化或将支撑中重稀土价格持续上涨###目前来看，此次缅甸稀土矿进口受限或将造成本年度约两万吨稀土矿难以进口至国内，即镝的产量或将下降800吨，铽的产量或将下降120吨，镝铽给预期下降，基本面变化或将支撑中重稀土价格持续上涨,8
"随着油价回升,2016年全年异辛烷价格上涨10.2%",8
钛白粉：国外巨头提价推动国内价格上涨,8
煤炭、铁矿石等资源品价格下跌的负面影响仍然对本月的装载机销量形成很大的压制，同时，传统土方基建项目仍然没有实质的复苏，也导致10月装机销量变化没有呈现该有的旺季特征,8
受限于煤价高企，煤化工板块销售成本明显上升，烯烃业务毛利较前两年有明显下滑，仅有甲醇业务因价格走高导致毛利回升，但因体量较小难以贡献业绩###原油在减产预期的支撑下表现平稳，煤炭走势较弱，但这只能影响甲醇的生产利润，可以说，甲醇前利润情况的大幅好转是由甲醇自身上涨和煤炭走弱的双重利好下实现的,8
国际油价大幅上涨，使下游轮胎企业成本过高又无法传导而降低开工率,8
"由于农药行业目前景气整体偏弱,公司农药产品价格同比均有不同程度下降,公司杀虫剂主导产品吡虫啉外订单量较去年同期增加,销量同比有较大提升,贡献了收入的增量",8
需求低迷PVC价格继续下跌、开工率降低，进而带动了电石跌价，同时开工率降低导致烧碱供给不足，烧碱价格继续上涨,8
水产品方面：受到日本地震影响，海水养殖产品价格大幅走低，其中海参价格20天跌幅接近20%,8
近期船用油需求回升也导致库存下降,8
"可继续关注尿素的区域性价格上涨,气头尿素企业供气不足导致气头尿素实际产量大幅减少,对尿素的供给压力有一定的缓解",8
基本面上，由于近期环保限产导致洗煤厂大面积关停，与安全检查使得部分煤矿关停，导致国内炼焦精煤供应收缩，进口方面，蒙煤通关量有所加大，澳煤由于检修对装船出口有一定影响，整体来看焦煤应仍处偏紧状态###基本面上，由于近期环保限产导致洗煤厂大面积关停，与安全检查使得部分煤矿关停，导致国内炼焦精煤供应收缩，进口方面，蒙煤通关量有所加大，澳煤进口成交量维稳，整体来看焦煤应仍处偏紧状态###基本面上，由于近期环保限产导致洗煤厂大面积关停，与安全检查使得部分煤矿关停，导致国内炼焦精煤供应收缩，进口方面，蒙煤通关量有所加大，澳煤由于检修对装船出口有一定影响，整体来看焦煤供应仍处偏紧状态,8
此外，过去两年制糖业行业亏损迫使政府下调新榨季甘蔗收购价至400元/吨以下（同比跌幅超10%），明年甘蔗播种面积将进一步下滑,8
产业链下游：油价大幅下滑，利空聚酯市场，聚酯整体产销面临压力，目前产销维持在前期低位，同时价格弱稳，聚酯体利润下滑，或推动后期的减产计划执行，本周计划将有长丝、瓶片部分厂商的的减产计划，聚酯开工将有所下滑,8
供给侧改革加速产能出清、补库存和人民币贬值带来内外需求回暖、原油价格底部回升，在这三方面因素作用下，化工业盈利明显改善，1-5月利润同比增长15%，行业回暖迹象明显,8
铁矿石供给增加、需求有限是导致矿价下跌的直接原因,8
德国汉堡的行业刊物《油世界》总编辑托马斯·梅尔科（ThomasMielke）称，印尼棕榈油价格可能涨至600美元/吨，因为食品行业及能源行业的需求增加，棕榈油量增长速度放慢，全球棕榈油和植物油库存下滑,8
钢价和铁矿石价格的回升，导致铁矿石成交量活跃，可能是此次BDI反弹的原因之一,8
"由于全球玉米产量快速恢复性增长,供应量大幅增加,库存回到历史高位,导致CBOT玉米价格一路下跌,较2012年8月的历史高位价格已经腰斩,然而国内玉米价格依然保持在高位岿然不动,主要是由于国储收购政策托底,按照国储收购价2220元/吨计算,连玉米期价明年将在此价位构筑强有力的支撑线,继续维持高位盘整格局###受产量上升影响，2012/13年度全球玉米供应将相对充裕，近两个月以来CBOT玉米价格呈高位回落态势",8
2016年受油价回升影响，炼油毛利回落，处于历史平均水平,8
由于生产商补库存需求、浆价上涨预期增强以及纸及纸板产量的较快增长，前两个月进口木浆250万吨，同比大幅增长35.8%,8
禽肉价格低迷，致本年公司业绩受损：年初因国内散发禽流感疫情，禽肉价格大幅下跌,8
前期中东局势紧张原油价格上涨较为明显，传导至国内成品油12月底大幅调升，推动1月交通工具用燃料环涨2.7%，同比涨幅大幅上行至7.2%,8
受到VC行业准入条件即将出台、日本地震导致VE中间体供给紧张以及国外原料药巨头提升VA等产品价格等多重因素的刺激，国内原料药格有所提升，相关的生产企业受到市场热捧，此轮行情受益的企业主要是新和成、浙江医药、华北制药和广济药业等,8
受新冠肺炎疫情影响，一次性手套求旺盛，下游手套制品企业开工率高，拉动PVC糊树脂手套料需求提升,8
但是，由于钢材产品之间存在一定程度的替代关系，比如，热轧窄带钢出口受阻可能会对国内热轧板卷需求形成冲击，因为一些原本通过裁剪板卷来获得加工原料的下游用钢户可能会转向采购和使用窄带钢，具体的影响如何还有待观察,8
根据CLAL数据，2017年主要原奶产地新西兰、美国等地原奶供给仍在稳定增长，我们认为供给端的盈余是导致新西兰全脂奶粉卖价小幅下降的原因,8
印度黄金需求大幅增长推升金价:上周金价走势受非农爆冷、偏鹰派FOMC会议纪要及印度黄金需求大涨等因素影响，走势震荡,8
5%），主要是因为猪肉和生猪价格强劲提升了鲜肉业务的利润率并降低了生猪养殖门亏损,8
尿素行业的产能过剩和需求萎缩使得我国国内尿素价格持续低迷，在2、3月份用肥高峰带来的价格反弹之后，尿素格适中处于持续下跌的过程中,8
公司在不断上调冶炼精煤价格的同时，其产量也得到了较快的增长，从而使得公司煤炭务收入增加较快，毛利率也得到了较大程度的提高,8
2018年大尺寸面板新增产能接近10%，超过需求增速8.4%，导致供需比恶化，2018年面板价格持续下跌，行业龙头业绩持续下滑，2019年产能增速进一步上行，而需求则受到宏经济影响，增速或将有所下滑，供需比进一步恶化，但考虑到三星年中或将关停其一条8.5代线，减少年产能1800-2000万平米，有望驱动面板价格在Q2企稳,8
